Time (s);EOG1;Sampling Rate
1.1963999981e+01;-1.5622447891e+01;
1.1967999981e+01;-1.3890491313e+01;
1.1971999981e+01;-1.2473776643e+01;
1.1975999981e+01;-1.2335799761e+01;
1.1979999981e+01;-1.3951516797e+01;
1.1983999981e+01;-1.6678833476e+01;
1.1987999981e+01;-1.9094640534e+01;
1.1991999981e+01;-2.0081635118e+01;
1.1995999981e+01;-1.9731058434e+01;
1.1999999981e+01;-1.8976512882e+01;
1.2003999981e+01;-1.8393602453e+01;
1.2007999981e+01;-1.7890685721e+01;
1.2011999981e+01;-1.7334563629e+01;
1.2015999981e+01;-1.6695146628e+01;
1.2019999981e+01;-1.5747813533e+01;
1.2023999981e+01;-1.4464035211e+01;
1.2027999981e+01;-1.3634867478e+01;
1.2031999981e+01;-1.4277306099e+01;
1.2035999981e+01;-1.6343549522e+01;
1.2039999980e+01;-1.8726008953e+01;
1.2043999980e+01;-2.0607922058e+01;
1.2047999980e+01;-2.1924634364e+01;
1.2051999980e+01;-2.2443651364e+01;
1.2055999981e+01;-2.1784044470e+01;
1.2059999980e+01;-2.0562166255e+01;
1.2063999980e+01;-2.0123555782e+01;
1.2067999980e+01;-2.0899425360e+01;
1.2071999980e+01;-2.1970481182e+01;
1.2075999981e+01;-2.2414303797e+01;
1.2079999981e+01;-2.2163945179e+01;
1.2083999980e+01;-2.1267318525e+01;
1.2087999980e+01;-1.9640686965e+01;
1.2091999980e+01;-1.8053450418e+01;
1.2095999980e+01;-1.7934802665e+01;
1.2099999981e+01;-1.9569762779e+01;
1.2103999980e+01;-2.1509669370e+01;
1.2107999980e+01;-2.2382881454e+01;
1.2111999980e+01;-2.2288412037e+01;
1.2115999980e+01;-2.1683976155e+01;
1.2119999981e+01;-2.0457178241e+01;
1.2123999981e+01;-1.9008938080e+01;
1.2127999980e+01;-1.8462058390e+01;
1.2131999980e+01;-1.9113155661e+01;
1.2135999980e+01;-2.0059968271e+01;
1.2139999980e+01;-2.0613306722e+01;
1.2143999981e+01;-2.1482321346e+01;
1.2147999980e+01;-2.4191818678e+01;
1.2151999980e+01;-2.8566824992e+01;
1.2155999980e+01;-3.1220762237e+01;
1.2159999980e+01;-2.8196942926e+01;
1.2163999980e+01;-1.9069576306e+01;
1.2167999980e+01;-7.5996143287e+00;
1.2171999980e+01;1.0972825070e+00;
1.2175999980e+01;3.9054790586e+00;
1.2179999980e+01;1.4658043711e+00;
1.2183999980e+01;-2.8267193716e+00;
1.2187999980e+01;-5.8984095887e+00;
1.2191999980e+01;-7.2030847678e+00;
1.2195999980e+01;-8.0463980092e+00;
1.2199999980e+01;-9.4361389102e+00;
1.2203999980e+01;-1.1173294330e+01;
1.2207999980e+01;-1.2791705755e+01;
1.2211999980e+01;-1.4557650544e+01;
1.2215999980e+01;-1.6860658445e+01;
1.2219999980e+01;-1.8945789223e+01;
1.2223999980e+01;-1.9544813762e+01;
1.2227999980e+01;-1.8745596523e+01;
1.2231999980e+01;-1.7658699244e+01;
1.2235999980e+01;-1.6483377727e+01;
1.2239999980e+01;-1.4566137363e+01;
1.2243999980e+01;-1.2005249527e+01;
1.2247999980e+01;-9.8270650017e+00;
1.2251999980e+01;-8.7250487818e+00;
1.2255999980e+01;-8.3903423762e+00;
1.2259999980e+01;-8.1320062508e+00;
1.2263999980e+01;-7.6772185504e+00;
1.2267999980e+01;-7.1095835841e+00;
1.2271999980e+01;-6.5873113056e+00;
1.2275999980e+01;-6.4927418060e+00;
1.2279999980e+01;-7.1989338589e+00;
1.2283999980e+01;-8.3045446561e+00;
1.2287999980e+01;-8.8068642886e+00;
1.2291999980e+01;-8.4586861371e+00;
1.2295999980e+01;-8.0667163930e+00;
1.2299999980e+01;-8.0786469569e+00;
1.2303999980e+01;-8.0632593199e+00;
1.2307999980e+01;-7.9009463685e+00;
1.2311999980e+01;-8.1892359722e+00;
1.2315999980e+01;-8.9463887322e+00;
1.2319999980e+01;-9.0094124442e+00;
1.2323999980e+01;-7.6136328918e+00;
1.2327999980e+01;-5.8140674881e+00;
1.2331999980e+01;-5.2310639587e+00;
1.2335999980e+01;-5.8515523109e+00;
1.2339999980e+01;-6.1535515827e+00;
1.2343999980e+01;-5.2077478170e+00;
1.2347999980e+01;-3.5520266257e+00;
1.2351999980e+01;-1.7660622369e+00;
1.2355999980e+01;4.1098135337e-01;
1.2359999980e+01;2.6238538823e+00;
1.2363999980e+01;2.8503622958e+00;
1.2367999980e+01;-9.9489588663e-01;
1.2371999980e+01;-8.8892360115e+00;
1.2375999980e+01;-1.8503220522e+01;
1.2379999980e+01;-2.6577644138e+01;
1.2383999980e+01;-3.0363383085e+01;
1.2387999980e+01;-2.8871827614e+01;
1.2391999980e+01;-2.3883489512e+01;
1.2395999980e+01;-1.9167637075e+01;
1.2399999980e+01;-1.7466208008e+01;
1.2403999980e+01;-1.8549217507e+01;
1.2407999980e+01;-2.0697272046e+01;
1.2411999980e+01;-2.2837488255e+01;
1.2415999980e+01;-2.4469865872e+01;
1.2419999980e+01;-2.4872226018e+01;
1.2423999980e+01;-2.3764590111e+01;
1.2427999980e+01;-2.2252454982e+01;
1.2431999980e+01;-2.1872422217e+01;
1.2435999980e+01;-2.2862456664e+01;
1.2439999980e+01;-2.4347121472e+01;
1.2443999980e+01;-2.5935283481e+01;
1.2447999980e+01;-2.7858076172e+01;
1.2451999980e+01;-2.9540233938e+01;
1.2455999980e+01;-2.9647215537e+01;
1.2459999980e+01;-2.8021580218e+01;
1.2463999980e+01;-2.6257492810e+01;
1.2467999980e+01;-2.5902447161e+01;
1.2471999980e+01;-2.6910117911e+01;
1.2475999980e+01;-2.8035088883e+01;
1.2479999980e+01;-2.8485426133e+01;
1.2483999980e+01;-2.9331292370e+01;
1.2487999980e+01;-3.3051298569e+01;
1.2491999980e+01;-4.1609114355e+01;
1.2495999980e+01;-5.5032639517e+01;
1.2499999980e+01;-7.0831739041e+01;
1.2503999980e+01;-8.4534671673e+01;
1.2507999980e+01;-9.2186929463e+01;
1.2511999980e+01;-9.3049284762e+01;
1.2515999980e+01;-8.9675218697e+01;
1.2519999980e+01;-8.5498700466e+01;
1.2523999980e+01;-8.2719779004e+01;
1.2527999980e+01;-8.2043640192e+01;
1.2531999980e+01;-8.2917877894e+01;
1.2535999980e+01;-8.3747125899e+01;
1.2539999980e+01;-8.3219479425e+01;
1.2543999980e+01;-8.1613315677e+01;
1.2547999980e+01;-8.0171451184e+01;
1.2551999980e+01;-7.9574861811e+01;
1.2555999980e+01;-7.9615530857e+01;
1.2559999980e+01;-7.9964369961e+01;
1.2563999980e+01;-8.0485485571e+01;
1.2567999980e+01;-8.0987968759e+01;
1.2571999980e+01;-8.1378929588e+01;
1.2575999980e+01;-8.2094853483e+01;
1.2579999980e+01;-8.3789944664e+01;
1.2583999980e+01;-8.6066924949e+01;
1.2587999980e+01;-8.7094077833e+01;
1.2591999980e+01;-8.5417969024e+01;
1.2595999980e+01;-8.1771378472e+01;
1.2599999980e+01;-7.8328897379e+01;
1.2603999980e+01;-7.6455527520e+01;
1.2607999980e+01;-7.5998352201e+01;
1.2611999980e+01;-7.6447619869e+01;
1.2615999980e+01;-7.7366539981e+01;
1.2619999980e+01;-7.7799847344e+01;
1.2623999980e+01;-7.6696194285e+01;
1.2627999980e+01;-7.4130692333e+01;
1.2631999980e+01;-7.1615381040e+01;
1.2635999980e+01;-7.0962351105e+01;
1.2639999980e+01;-7.2779586630e+01;
1.2643999980e+01;-7.6242031424e+01;
1.2647999980e+01;-7.9852048363e+01;
1.2651999980e+01;-8.2053411002e+01;
1.2655999980e+01;-8.2016995807e+01;
1.2659999980e+01;-8.0430755810e+01;
1.2663999980e+01;-7.8935855020e+01;
1.2667999980e+01;-7.8420644593e+01;
1.2671999980e+01;-7.8519644548e+01;
1.2675999979e+01;-7.8949900936e+01;
1.2679999979e+01;-7.9999927214e+01;
1.2683999979e+01;-8.1188919374e+01;
1.2687999979e+01;-8.0971019680e+01;
1.2691999979e+01;-7.8601076956e+01;
1.2695999980e+01;-7.5178687861e+01;
1.2699999979e+01;-7.2210260138e+01;
1.2703999979e+01;-7.0072936781e+01;
1.2707999979e+01;-6.8478602829e+01;
1.2711999979e+01;-6.7733068279e+01;
1.2715999980e+01;-6.8485838990e+01;
1.2719999979e+01;-7.0239137772e+01;
1.2723999979e+01;-7.1408532782e+01;
1.2727999979e+01;-7.1211270007e+01;
1.2731999979e+01;-7.0312774793e+01;
1.2735999979e+01;-6.9525844502e+01;
1.2739999980e+01;-6.8982636559e+01;
1.2743999979e+01;-6.8536511149e+01;
1.2747999979e+01;-6.7982932794e+01;
1.2751999979e+01;-6.6819339666e+01;
1.2755999979e+01;-6.4597942141e+01;
1.2759999980e+01;-6.1702510075e+01;
1.2763999979e+01;-5.9077459686e+01;
1.2767999979e+01;-5.7049317852e+01;
1.2771999979e+01;-5.5301138125e+01;
1.2775999979e+01;-5.4277627715e+01;
1.2779999979e+01;-5.5361046252e+01;
1.2783999979e+01;-5.8776150702e+01;
1.2787999979e+01;-6.2518273336e+01;
1.2791999979e+01;-6.4455442994e+01;
1.2795999979e+01;-6.4498035281e+01;
1.2799999979e+01;-6.3806043859e+01;
1.2803999979e+01;-6.2873737980e+01;
1.2807999979e+01;-6.1570559058e+01;
1.2811999979e+01;-6.0327008734e+01;
1.2815999979e+01;-5.9844649285e+01;
1.2819999979e+01;-5.9972998948e+01;
1.2823999979e+01;-5.9956051102e+01;
1.2827999979e+01;-5.9561963633e+01;
1.2831999979e+01;-5.9385636582e+01;
1.2835999979e+01;-5.9957331711e+01;
1.2839999979e+01;-6.0619345730e+01;
1.2843999979e+01;-5.9931814009e+01;
1.2847999979e+01;-5.7652145730e+01;
1.2851999979e+01;-5.5747086909e+01;
1.2855999979e+01;-5.6999885215e+01;
1.2859999979e+01;-6.2492307184e+01;
1.2863999979e+01;-7.0312090797e+01;
1.2867999979e+01;-7.6782425560e+01;
1.2871999979e+01;-7.9147834240e+01;
1.2875999979e+01;-7.7549278344e+01;
1.2879999979e+01;-7.4603711314e+01;
1.2883999979e+01;-7.2844194531e+01;
1.2887999979e+01;-7.2856423108e+01;
1.2891999979e+01;-7.3952875427e+01;
1.2895999979e+01;-7.5599668798e+01;
1.2899999979e+01;-7.7402917972e+01;
1.2903999979e+01;-7.8448869206e+01;
1.2907999979e+01;-7.7923776276e+01;
1.2911999979e+01;-7.6188036086e+01;
1.2915999979e+01;-7.4248729945e+01;
1.2919999979e+01;-7.2419247857e+01;
1.2923999979e+01;-7.0291522767e+01;
1.2927999979e+01;-6.8036054608e+01;
1.2931999979e+01;-6.6882732869e+01;
1.2935999979e+01;-6.7679387865e+01;
1.2939999979e+01;-6.9661769439e+01;
1.2943999979e+01;-7.1239430846e+01;
1.2947999979e+01;-7.1390725940e+01;
1.2951999979e+01;-6.9935589143e+01;
1.2955999979e+01;-6.7151320550e+01;
1.2959999979e+01;-6.3910719975e+01;
1.2963999979e+01;-6.1877303313e+01;
1.2967999979e+01;-6.2449896697e+01;
1.2971999979e+01;-6.5273962826e+01;
1.2975999979e+01;-6.8608404263e+01;
1.2979999979e+01;-7.1137514242e+01;
1.2983999979e+01;-7.2469764213e+01;
1.2987999979e+01;-7.2162076218e+01;
1.2991999979e+01;-6.9703344590e+01;
1.2995999979e+01;-6.5662421100e+01;
1.2999999979e+01;-6.1721299397e+01;
1.3003999979e+01;-5.9014423021e+01;
1.3007999979e+01;-5.6955988332e+01;
1.3011999979e+01;-5.4298028982e+01;
1.3015999979e+01;-5.0906474111e+01;
1.3019999979e+01;-4.7762545852e+01;
1.3023999979e+01;-4.5996695883e+01;
1.3027999979e+01;-4.6631546012e+01;
1.3031999979e+01;-4.9827529119e+01;
1.3035999979e+01;-5.3663048660e+01;
1.3039999979e+01;-5.5124305203e+01;
1.3043999979e+01;-5.2888658328e+01;
1.3047999979e+01;-4.8454333650e+01;
1.3051999979e+01;-4.4449751823e+01;
1.3055999979e+01;-4.2417448086e+01;
1.3059999979e+01;-4.2536516947e+01;
1.3063999979e+01;-4.4547069763e+01;
1.3067999979e+01;-4.7600846487e+01;
1.3071999979e+01;-4.9938537460e+01;
1.3075999979e+01;-5.0256629664e+01;
1.3079999979e+01;-4.8840924382e+01;
1.3083999979e+01;-4.6757565604e+01;
1.3087999979e+01;-4.4838151926e+01;
1.3091999979e+01;-4.3649537035e+01;
1.3095999979e+01;-4.3507075340e+01;
1.3099999979e+01;-4.3967152855e+01;
1.3103999979e+01;-4.3884904728e+01;
1.3107999979e+01;-4.2734850834e+01;
1.3111999979e+01;-4.1497745692e+01;
1.3115999979e+01;-4.1249036619e+01;
1.3119999979e+01;-4.1169648672e+01;
1.3123999979e+01;-3.9533219998e+01;
1.3127999979e+01;-3.6422733962e+01;
1.3131999979e+01;-3.3605529949e+01;
1.3135999979e+01;-3.2134651833e+01;
1.3139999979e+01;-3.1672177728e+01;
1.3143999979e+01;-3.1784094654e+01;
1.3147999979e+01;-3.2568599563e+01;
1.3151999979e+01;-3.3850359154e+01;
1.3155999979e+01;-3.4845573586e+01;
1.3159999979e+01;-3.5024994934e+01;
1.3163999979e+01;-3.4534869064e+01;
1.3167999979e+01;-3.3763184460e+01;
1.3171999979e+01;-3.3142056216e+01;
1.3175999979e+01;-3.3303049954e+01;
1.3179999979e+01;-3.4912213420e+01;
1.3183999979e+01;-3.7985912878e+01;
1.3187999979e+01;-4.1468740992e+01;
1.3191999979e+01;-4.3923547757e+01;
1.3195999979e+01;-4.4743847611e+01;
1.3199999979e+01;-4.4349057792e+01;
1.3203999978e+01;-4.3138991192e+01;
1.3207999979e+01;-4.1107167643e+01;
1.3211999979e+01;-3.8724797061e+01;
1.3215999979e+01;-3.6937418939e+01;
1.3219999979e+01;-3.6132265547e+01;
1.3223999979e+01;-3.6132616817e+01;
1.3227999979e+01;-3.6852703784e+01;
1.3231999979e+01;-3.8149468200e+01;
1.3235999979e+01;-3.9270408835e+01;
1.3239999979e+01;-3.9229476165e+01;
1.3243999979e+01;-3.8038189725e+01;
1.3247999978e+01;-3.6785802249e+01;
1.3251999979e+01;-3.6076532815e+01;
1.3255999979e+01;-3.5337920628e+01;
1.3259999979e+01;-3.4102826329e+01;
1.3263999979e+01;-3.3012895563e+01;
1.3267999979e+01;-3.2930560080e+01;
1.3271999979e+01;-3.3619406551e+01;
1.3275999979e+01;-3.4068014930e+01;
1.3279999979e+01;-3.3931491218e+01;
1.3283999979e+01;-3.3719405633e+01;
1.3287999979e+01;-3.3560339039e+01;
1.3291999978e+01;-3.2886385226e+01;
1.3295999979e+01;-3.1537598537e+01;
1.3299999979e+01;-3.0148702344e+01;
1.3303999979e+01;-2.9168585336e+01;
1.3307999979e+01;-2.8444540460e+01;
1.3311999978e+01;-2.8046530898e+01;
1.3315999978e+01;-2.8476662360e+01;
1.3319999978e+01;-2.9594104387e+01;
1.3323999978e+01;-3.0373649430e+01;
1.3327999978e+01;-3.0252732785e+01;
1.3331999978e+01;-2.9589564484e+01;
1.3335999978e+01;-2.8634788657e+01;
1.3339999978e+01;-2.7409203691e+01;
1.3343999978e+01;-2.6600964349e+01;
1.3347999978e+01;-2.7325008013e+01;
1.3351999978e+01;-2.9628152278e+01;
1.3355999978e+01;-3.1916944723e+01;
1.3359999978e+01;-3.2488513808e+01;
1.3363999978e+01;-3.1255363107e+01;
1.3367999978e+01;-2.9074892382e+01;
1.3371999978e+01;-2.5916227319e+01;
1.3375999978e+01;-2.1244439644e+01;
1.3379999978e+01;-1.5935400604e+01;
1.3383999978e+01;-1.2251948435e+01;
1.3387999978e+01;-1.1843019978e+01;
1.3391999978e+01;-1.4509403837e+01;
1.3395999978e+01;-1.8656323785e+01;
1.3399999978e+01;-2.2210224609e+01;
1.3403999978e+01;-2.3447973645e+01;
1.3407999978e+01;-2.2094530412e+01;
1.3411999978e+01;-1.9676993196e+01;
1.3415999978e+01;-1.8031647671e+01;
1.3419999978e+01;-1.7672190683e+01;
1.3423999978e+01;-1.8095175514e+01;
1.3427999978e+01;-1.8950604923e+01;
1.3431999978e+01;-2.0025473695e+01;
1.3435999978e+01;-2.0510316033e+01;
1.3439999978e+01;-1.9631858617e+01;
1.3443999978e+01;-1.8262804539e+01;
1.3447999978e+01;-1.8275774116e+01;
1.3451999978e+01;-1.9903830169e+01;
1.3455999978e+01;-2.1372543468e+01;
1.3459999978e+01;-2.1281967938e+01;
1.3463999978e+01;-2.0104333246e+01;
1.3467999978e+01;-1.9104379717e+01;
1.3471999978e+01;-1.8660666087e+01;
1.3475999978e+01;-1.8376542784e+01;
1.3479999978e+01;-1.8207443904e+01;
1.3483999978e+01;-1.8367160576e+01;
1.3487999978e+01;-1.8510510329e+01;
1.3491999978e+01;-1.8159477968e+01;
1.3495999978e+01;-1.7578436011e+01;
1.3499999978e+01;-1.7247001435e+01;
1.3503999978e+01;-1.6923894929e+01;
1.3507999978e+01;-1.6098319331e+01;
1.3511999978e+01;-1.4996473740e+01;
1.3515999978e+01;-1.4251642265e+01;
1.3519999978e+01;-1.3797234521e+01;
1.3523999978e+01;-1.3003242626e+01;
1.3527999978e+01;-1.1881414460e+01;
1.3531999978e+01;-1.1321297801e+01;
1.3535999978e+01;-1.1903498945e+01;
1.3539999978e+01;-1.3172746820e+01;
1.3543999978e+01;-1.4470403990e+01;
1.3547999978e+01;-1.5708829736e+01;
1.3551999978e+01;-1.6756659822e+01;
1.3555999978e+01;-1.7005559153e+01;
1.3559999978e+01;-1.6325917344e+01;
1.3563999978e+01;-1.5637673251e+01;
1.3567999978e+01;-1.5619904205e+01;
1.3571999978e+01;-1.5422344913e+01;
1.3575999978e+01;-1.3831006703e+01;
1.3579999978e+01;-1.1232962160e+01;
1.3583999978e+01;-9.0185496092e+00;
1.3587999978e+01;-7.5970893197e+00;
1.3591999978e+01;-6.4188140724e+00;
1.3595999978e+01;-5.4956953628e+00;
1.3599999978e+01;-5.5648299744e+00;
1.3603999978e+01;-6.5463153040e+00;
1.3607999978e+01;-7.1201125035e+00;
1.3611999978e+01;-6.8465818482e+00;
1.3615999978e+01;-7.3050332905e+00;
1.3619999978e+01;-9.7803314044e+00;
1.3623999978e+01;-1.3221861311e+01;
1.3627999978e+01;-1.5618489631e+01;
1.3631999978e+01;-1.6219818327e+01;
1.3635999978e+01;-1.5484869547e+01;
1.3639999978e+01;-1.3816555319e+01;
1.3643999978e+01;-1.1488938961e+01;
1.3647999978e+01;-9.2208080663e+00;
1.3651999978e+01;-7.6110785276e+00;
1.3655999978e+01;-6.5013293540e+00;
1.3659999978e+01;-5.8344594643e+00;
1.3663999978e+01;-6.2642299923e+00;
1.3667999978e+01;-8.0544987217e+00;
1.3671999978e+01;-1.0160179760e+01;
1.3675999978e+01;-1.1175917006e+01;
1.3679999978e+01;-1.0756553981e+01;
1.3683999978e+01;-9.4306573543e+00;
1.3687999978e+01;-7.3997014264e+00;
1.3691999978e+01;-4.4392998639e+00;
1.3695999978e+01;-1.1322972660e+00;
1.3699999978e+01;8.0203827401e-01;
1.3703999978e+01;1.4037286176e-01;
1.3707999978e+01;-2.6387077147e+00;
1.3711999978e+01;-6.1049611556e+00;
1.3715999978e+01;-8.8820707771e+00;
1.3719999978e+01;-9.8205813406e+00;
1.3723999978e+01;-8.4190702550e+00;
1.3727999978e+01;-5.8707415325e+00;
1.3731999978e+01;-4.7541726099e+00;
1.3735999978e+01;-6.5128757297e+00;
1.3739999978e+01;-9.8508343777e+00;
1.3743999978e+01;-1.2465261730e+01;
1.3747999978e+01;-1.3477574240e+01;
1.3751999978e+01;-1.3310186921e+01;
1.3755999978e+01;-1.2400353246e+01;
1.3759999978e+01;-1.1284842161e+01;
1.3763999978e+01;-1.0909850196e+01;
1.3767999978e+01;-1.1708778384e+01;
1.3771999978e+01;-1.2958900766e+01;
1.3775999978e+01;-1.3631040526e+01;
1.3779999978e+01;-1.3601191875e+01;
1.3783999978e+01;-1.3593376168e+01;
1.3787999978e+01;-1.3978889675e+01;
1.3791999978e+01;-1.4233896725e+01;
1.3795999978e+01;-1.3650823185e+01;
1.3799999978e+01;-1.2020064935e+01;
1.3803999978e+01;-9.5245069909e+00;
1.3807999978e+01;-6.5212230239e+00;
1.3811999978e+01;-3.7566301285e+00;
1.3815999978e+01;-2.2703693727e+00;
1.3819999978e+01;-2.5851470169e+00;
1.3823999978e+01;-4.2554396716e+00;
1.3827999978e+01;-6.4627873363e+00;
1.3831999978e+01;-8.8332400221e+00;
1.3835999978e+01;-1.1304708821e+01;
1.3839999977e+01;-1.3377812677e+01;
1.3843999977e+01;-1.4285111124e+01;
1.3847999978e+01;-1.3853673474e+01;
1.3851999978e+01;-1.2500073727e+01;
1.3855999978e+01;-1.0634873393e+01;
1.3859999978e+01;-8.6486322681e+00;
1.3863999977e+01;-7.2776192534e+00;
1.3867999978e+01;-7.2557066353e+00;
1.3871999978e+01;-8.2398286185e+00;
1.3875999978e+01;-8.8353489964e+00;
1.3879999978e+01;-8.2189973328e+00;
1.3883999977e+01;-6.9760490309e+00;
1.3887999977e+01;-6.0190055923e+00;
1.3891999978e+01;-5.6053241426e+00;
1.3895999978e+01;-5.7779126911e+00;
1.3899999978e+01;-6.6542751125e+00;
1.3903999978e+01;-7.7355930263e+00;
1.3907999977e+01;-8.0099395090e+00;
1.3911999978e+01;-7.1387751800e+00;
1.3915999978e+01;-5.7396249406e+00;
1.3919999978e+01;-4.5084458879e+00;
1.3923999978e+01;-3.7144749853e+00;
1.3927999977e+01;-3.4373852461e+00;
1.3931999977e+01;-3.6380300886e+00;
1.3935999978e+01;-3.8185895729e+00;
1.3939999978e+01;-3.1904757694e+00;
1.3943999978e+01;-1.6569897667e+00;
1.3947999978e+01;-2.6310922927e-01;
1.3951999977e+01;-9.1184719175e-02;
1.3955999977e+01;-8.8730167018e-01;
1.3959999977e+01;-1.4918082579e+00;
1.3963999977e+01;-1.6773970187e+00;
1.3967999977e+01;-2.4749396605e+00;
1.3971999977e+01;-4.2855880957e+00;
1.3975999977e+01;-6.0239599099e+00;
1.3979999977e+01;-6.4942259355e+00;
1.3983999977e+01;-5.3465951038e+00;
1.3987999977e+01;-2.8940765299e+00;
1.3991999977e+01;-9.7605447903e-02;
1.3995999977e+01;1.6538267827e+00;
1.3999999977e+01;1.6392090659e+00;
1.4003999977e+01;6.8002163179e-01;
1.4007999977e+01;1.7803421724e-01;
1.4011999977e+01;3.1660924478e-01;
1.4015999977e+01;2.7658638144e-01;
1.4019999977e+01;4.9743778945e-02;
1.4023999977e+01;6.5208383254e-01;
1.4027999977e+01;2.2310023555e+00;
1.4031999977e+01;3.3666807279e+00;
1.4035999977e+01;3.1559145900e+00;
1.4039999977e+01;2.5126797773e+00;
1.4043999977e+01;2.5499488687e+00;
1.4047999977e+01;3.1863865027e+00;
1.4051999977e+01;3.9820567966e+00;
1.4055999977e+01;5.1534242569e+00;
1.4059999977e+01;6.9249828278e+00;
1.4063999977e+01;8.4123924319e+00;
1.4067999977e+01;8.0666303170e+00;
1.4071999977e+01;5.3441899198e+00;
1.4075999977e+01;1.3294555458e+00;
1.4079999977e+01;-2.4120290811e+00;
1.4083999977e+01;-4.7188440139e+00;
1.4087999977e+01;-4.7040781574e+00;
1.4091999977e+01;-2.3655451347e+00;
1.4095999977e+01;5.1753047667e-01;
1.4099999977e+01;1.6794553382e+00;
1.4103999977e+01;8.4431468847e-01;
1.4107999977e+01;-1.1253114254e-01;
1.4111999977e+01;4.8438500887e-01;
1.4115999977e+01;2.5420685299e+00;
1.4119999977e+01;5.1015024185e+00;
1.4123999977e+01;7.7252719378e+00;
1.4127999977e+01;1.0485513222e+01;
1.4131999977e+01;1.3137395163e+01;
1.4135999977e+01;1.4879120444e+01;
1.4139999977e+01;1.5151149711e+01;
1.4143999977e+01;1.4253958746e+01;
1.4147999977e+01;1.2841954521e+01;
1.4151999977e+01;1.1475146744e+01;
1.4155999977e+01;1.0785749583e+01;
1.4159999977e+01;1.1065323890e+01;
1.4163999977e+01;1.1617198797e+01;
1.4167999977e+01;1.1414394188e+01;
1.4171999977e+01;1.0463358717e+01;
1.4175999977e+01;9.7981231941e+00;
1.4179999977e+01;9.9821112723e+00;
1.4183999977e+01;1.0440129958e+01;
1.4187999977e+01;1.0514185965e+01;
1.4191999977e+01;1.0226823268e+01;
1.4195999977e+01;9.7719807853e+00;
1.4199999977e+01;9.2813954734e+00;
1.4203999977e+01;9.4830957090e+00;
1.4207999977e+01;1.1571043980e+01;
1.4211999977e+01;1.5548428068e+01;
1.4215999977e+01;1.9425349059e+01;
1.4219999977e+01;2.0964072964e+01;
1.4223999977e+01;1.9562873900e+01;
1.4227999977e+01;1.6041002955e+01;
1.4231999977e+01;1.1591713415e+01;
1.4235999977e+01;7.4983616424e+00;
1.4239999977e+01;5.2348848033e+00;
1.4243999977e+01;5.8992781566e+00;
1.4247999977e+01;9.2136929224e+00;
1.4251999977e+01;1.3491267263e+01;
1.4255999977e+01;1.6937980808e+01;
1.4259999977e+01;1.8715964076e+01;
1.4263999977e+01;1.8733491799e+01;
1.4267999977e+01;1.7309834054e+01;
1.4271999977e+01;1.5378601184e+01;
1.4275999977e+01;1.4119836607e+01;
1.4279999977e+01;1.3873761005e+01;
1.4283999977e+01;1.4006177274e+01;
1.4287999977e+01;1.4114479215e+01;
1.4291999977e+01;1.4529206579e+01;
1.4295999977e+01;1.5382475752e+01;
1.4299999977e+01;1.6107954478e+01;
1.4303999977e+01;1.6183919363e+01;
1.4307999977e+01;1.5848732520e+01;
1.4311999977e+01;1.5652909821e+01;
1.4315999977e+01;1.5563970543e+01;
1.4319999977e+01;1.5325480191e+01;
1.4323999977e+01;1.5352190580e+01;
1.4327999977e+01;1.6006485156e+01;
1.4331999977e+01;1.6402598130e+01;
1.4335999977e+01;1.5339907480e+01;
1.4339999977e+01;1.3065912793e+01;
1.4343999977e+01;1.0928700181e+01;
1.4347999977e+01;9.7776215565e+00;
1.4351999977e+01;9.6917469120e+00;
1.4355999977e+01;1.0712230820e+01;
1.4359999977e+01;1.2778665927e+01;
1.4363999977e+01;1.5131398546e+01;
1.4367999977e+01;1.6842020106e+01;
1.4371999977e+01;1.7962528808e+01;
1.4375999977e+01;1.9288584721e+01;
1.4379999977e+01;2.1184266616e+01;
1.4383999977e+01;2.3315935008e+01;
1.4387999977e+01;2.5326807566e+01;
1.4391999977e+01;2.6990251005e+01;
1.4395999977e+01;2.7468127816e+01;
1.4399999977e+01;2.5434062719e+01;
1.4403999977e+01;2.0689013319e+01;
